"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",42,,
"LVA","Latvia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.2,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",,"c","Data below the publication limit"
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",57,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",5,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",53,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",4.4,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2016","2016",55,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2016","2016",3.2,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",,"c","Data below the publication limit"
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",,"c","Data below the publication limit"
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",36,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",5,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",35,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",4.2,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2016","2016",35,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","SE","SE","2016","2016",3.1,,
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",,"c","Data below the publication limit"
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",,"c","Data below the publication limit"
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",31,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",3.7,,
"RUS","Russia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",38,,
"RUS","Russia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",2,,
"RUS","Russia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","VALUE","Value","2015","2015",37,,
"RUS","Russia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_JOB","Percentage of adults who reported that over the last 12 months it has been difficult for them to fulfil their family responsibilities because of the amount of time they spend at work ","SE","SE","2015","2015",1.7,,
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EQLS_PERC_NEG_FAMILY","Percentage of adults who reported that over the last 12 months it has been difficult for them to concentrate at work because of their family responsibilities","VALUE","Value","2015","2015",,"c","Data below the publication limit"
