"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,13.609,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,12.51,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,12.417,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,12.475,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.743,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.692,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,12.563,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.359,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,12.129,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.92,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2005","2005",,,"0","Units",,,12.168,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2010","2010",,,"0","Units",,,11.441,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2011","2011",,,"0","Units",,,10.983,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2012","2012",,,"0","Units",,,10.935,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,10.721,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.668,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,10.768,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.458,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,10.17,,
"SVK","Slovak Republic","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,10.081,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,16.94,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,17.156,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,17.156,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,17.069,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,17.399,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,17.524,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,17.002,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,17.194,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,17.201,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,17.154,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,17.464,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,17.569,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,16.093,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,16.652,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,16.579,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,16.066,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,16.66,,
"SVK","Slovak Republic","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,17.019,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.483,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.471,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,11.591,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.337,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,12.413,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,12.546,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.528,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.54,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,11.632,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,12.415,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,12.494,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,12.61,,
"SVK","Slovak Republic","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,11.882,,
